UserID,UserName,Age,Gender,Email,TotalCourses,TotalSpending,AverageSpending,AverageCourseRating,PreferredCategory,PreferredLevel,DiversityScore,EnrollmentFrequency,LearningDepthIndex,Cluster
U02606,phernandez,24,1,ereeves@hotmail.com,1,0.0,0.0,2.67,11,0,1,1,1.0,1
U02607,andrew44,22,1,hunterjulie@yahoo.com,1,0.0,0.0,3.32,11,1,1,1,0.0,0
U02608,tiffanylawrence,30,1,swalsh@gmail.com,1,0.0,0.0,4.73,7,2,1,1,0.0,0
U02609,robertwright,15,1,aberger@outlook.com,2,0.0,0.0,1.96,2,0,2,2,1.0,1
U02610,zacharybooth,19,1,mcmillanmarilyn@hotmail.com,1,0.0,0.0,4.68,10,1,1,1,0.0,0
U02611,uschmidt,17,0,arianayoung@outlook.com,1,0.0,0.0,3.02,3,2,1,1,0.0,0
U02612,acamacho,22,1,meghanhart@outlook.com,14,966.49,69.035,3.1635714285714287,4,0,10,14,1.5,3
U02613,josephsloan,23,0,mcortez@hotmail.com,2,177.34,88.67,3.25,4,0,2,2,2.0,1
U02614,caldwelljill,30,0,pamelagutierrez@yahoo.com,13,919.88,70.76,3.474615384615385,1,1,10,13,0.4285714285714285,3
U02615,valdezalyssa,33,1,brockanna@hotmail.com,2,0.0,0.0,3.715,8,1,2,2,0.0,0
U02616,shorn,19,0,carly93@outlook.com,13,1265.18,97.32153846153848,2.815384615384616,4,0,8,13,1.0,3
U02617,jameschristopher,23,0,matthew88@hotmail.com,4,490.9,122.725,3.515,0,2,4,4,0.5,2
U02618,shericrawford,23,1,careyjeff@outlook.com,3,0.0,0.0,3.556666666666666,11,1,2,3,0.3333333333333333,0
U02619,jason86,24,0,eross@gmail.com,1,212.39,212.39,3.15,5,0,1,1,1.0,1
U02620,justinmurphy,30,0,greenscott@hotmail.com,2,37.89,18.945,2.905,4,0,2,2,0.5,1
U02621,psimon,34,0,normanmatthew@yahoo.com,1,0.0,0.0,3.85,9,1,1,1,0.0,0
U02622,michaelmartinez,32,0,lindakramer@gmail.com,1,0.0,0.0,4.94,2,1,1,1,0.0,0
U02623,elizabethallen,32,0,pjohnson@gmail.com,11,679.7199999999999,61.79272727272726,3.2609090909090908,6,0,7,11,1.0,3
U02624,rogersmichael,16,0,alexis12@hotmail.com,3,490.9,163.63333333333333,3.526666666666667,0,2,3,3,0.0,2
U02625,gibsonanthony,22,0,odomnicole@outlook.com,2,0.0,0.0,3.71,5,0,2,2,0.5,1
U02626,katrina61,21,0,larry61@hotmail.com,3,212.39,70.79666666666667,3.5666666666666664,2,0,3,3,1.0,1
U02627,sarah95,26,0,vargaskimberly@hotmail.com,1,0.0,0.0,3.45,10,2,1,1,0.0,0
U02628,oneillkyle,33,0,bmiller@yahoo.com,1,285.05,285.05,1.96,1,1,1,1,0.0,2
U02629,pateljennifer,35,0,krausejeremy@hotmail.com,1,57.32,57.32,4.74,11,0,1,1,1.0,1
U02630,ellenbruce,20,1,khernandez@gmail.com,12,670.63,55.88583333333333,3.1425,8,1,9,12,0.6666666666666666,3
U02631,sandrawood,23,1,brad59@yahoo.com,1,0.0,0.0,3.6,3,2,1,1,0.0,0
U02632,eric72,22,0,jacksonandrea@hotmail.com,1,0.0,0.0,3.64,0,1,1,1,0.0,0
U02633,stephaniegray,19,0,elizabethwilliams@outlook.com,14,1004.95,71.78214285714286,3.282857142857143,6,0,8,14,2.0,3
U02634,tinaanderson,29,0,paulaevans@yahoo.com,1,57.32,57.32,4.74,11,0,1,1,1.0,1
U02635,amberjones,16,1,erobertson@yahoo.com,1,0.0,0.0,4.79,8,0,1,1,1.0,1
U02636,jill35,20,1,kelseycalderon@yahoo.com,1,0.0,0.0,3.02,3,2,1,1,0.0,0
U02637,rosskevin,28,1,kelliarnold@hotmail.com,2,0.78,0.39,3.455,3,0,2,2,1.0,1
U02638,uherring,31,0,markguerrero@hotmail.com,1,0.0,0.0,2.0,1,0,1,1,1.0,1
U02639,hicksthomas,22,0,levihudson@outlook.com,1,212.39,212.39,3.15,5,0,1,1,1.0,1
U02640,denniswashington,34,0,jason35@gmail.com,3,654.01,218.00333333333333,2.29,1,0,3,3,0.5,2
U02641,moralesdaniel,30,1,mitchellmiller@hotmail.com,1,0.0,0.0,1.52,4,0,1,1,1.0,1
U02642,kleinamanda,33,1,hpeck@hotmail.com,1,0.0,0.0,3.65,3,1,1,1,0.0,0
U02643,christophersantana,17,0,oward@gmail.com,15,1460.84,97.38933333333333,2.731333333333333,6,1,10,15,0.5714285714285714,3
U02644,smithmelissa,23,1,woodswilliam@yahoo.com,4,234.66,58.665,3.0725,5,0,3,4,1.5,1
U02645,walter34,26,0,sonya03@hotmail.com,10,889.27,88.92699999999999,3.076,4,0,8,10,1.5,3
U02646,judygomez,26,1,bishopcalvin@hotmail.com,2,736.02,368.01,2.42,0,0,2,2,0.5,2
U02647,michael64,20,0,ramoscarol@gmail.com,1,0.0,0.0,2.01,8,0,1,1,1.0,1
U02648,walvarez,28,0,kthomas@outlook.com,1,0.0,0.0,3.65,3,1,1,1,0.0,0
U02649,geoffrey71,34,0,gloria19@outlook.com,1,472.28,472.28,4.74,9,1,1,1,0.0,2
U02650,jared54,29,0,john08@hotmail.com,2,248.1,124.05,2.94,0,1,2,2,0.0,2
U02651,blake28,16,0,joshuaprice@outlook.com,16,1113.95,69.621875,3.110625,5,0,9,16,1.6,3
U02652,mcguiregabriel,15,1,ohenry@yahoo.com,1,0.0,0.0,1.81,7,0,1,1,1.0,1
U02653,tiffanyolson,34,1,rhamilton@yahoo.com,1,0.0,0.0,4.44,5,1,1,1,0.0,0
U02654,ramirezmatthew,27,1,sarah78@yahoo.com,1,415.51,415.51,3.11,0,2,1,1,0.0,2
U02655,qschultz,32,1,robertphillips@yahoo.com,1,0.0,0.0,3.85,9,1,1,1,0.0,0
U02656,ysimpson,34,0,wwallace@hotmail.com,1,53.86,53.86,2.47,6,1,1,1,0.0,0
U02657,lambgregory,31,1,cthompson@yahoo.com,1,177.34,177.34,3.89,5,0,1,1,1.0,1
U02658,rivasbrian,30,1,brian04@hotmail.com,3,285.05,95.01666666666668,2.023333333333333,1,1,3,3,0.0,2
U02659,michael89,17,1,rjones@outlook.com,2,248.1,124.05,2.325,0,1,2,2,0.0,2
U02660,charles20,31,0,emilyrose@outlook.com,1,0.0,0.0,2.61,4,0,1,1,1.0,1
U02661,darrenburgess,27,1,barbaraford@yahoo.com,1,0.0,0.0,2.01,8,0,1,1,1.0,1
U02662,pachecojames,32,1,bryan94@hotmail.com,2,117.68,58.84,3.335,3,0,2,2,1.0,1
U02663,coffeydennis,27,0,jennifercurtis@outlook.com,14,1017.04,72.64571428571428,3.166428571428572,7,1,8,14,0.2727272727272727,3
U02664,andersonlaura,22,0,johnhunt@hotmail.com,1,0.0,0.0,4.79,8,0,1,1,1.0,1
U02665,williambriggs,21,0,jacobgalloway@hotmail.com,1,37.89,37.89,1.3,11,0,1,1,1.0,1
U02666,clarktyler,19,1,darren92@outlook.com,1,0.0,0.0,2.61,4,0,1,1,1.0,1
U02667,yhenderson,22,0,joel60@gmail.com,1,248.1,248.1,1.2,0,1,1,1,0.0,2
U02668,angelarodriguez,26,1,mercadolarry@yahoo.com,3,57.32,19.106666666666666,3.8733333333333335,4,0,3,3,2.0,1
U02669,yangbrandon,25,1,hlucas@gmail.com,2,0.0,0.0,4.69,5,2,2,2,0.0,0
U02670,jessica48,25,0,ycox@hotmail.com,1,0.0,0.0,2.67,11,0,1,1,1.0,1
U02671,jeffreyharvey,15,0,mindy36@yahoo.com,1,299.57,299.57,3.74,3,1,1,1,0.0,2
U02672,knightregina,32,1,jamie07@hotmail.com,14,1012.26,72.30428571428571,3.361428571428572,2,1,9,14,0.6666666666666666,3
U02673,sheaamanda,19,0,monica11@outlook.com,1,0.0,0.0,2.98,8,0,1,1,1.0,1
U02674,mccarthynicholas,28,0,jbell@hotmail.com,1,0.0,0.0,4.1,6,2,1,1,0.0,0
U02675,christopher32,34,0,heather66@yahoo.com,4,346.71,86.6775,1.5175,9,1,3,4,0.3333333333333333,0
U02676,williamskyle,15,1,tonyasmith@yahoo.com,1,394.26,394.26,1.35,2,2,1,1,0.0,2
U02677,bakerchristina,33,1,aadams@gmail.com,3,490.9,163.63333333333333,3.073333333333333,0,0,3,3,1.0,1
U02678,karina24,19,0,kelly18@outlook.com,1,0.0,0.0,1.13,7,1,1,1,0.0,0
U02679,vlang,18,1,tannerevan@hotmail.com,11,1043.46,94.86,3.03,1,0,8,11,1.25,3
U02680,whaynes,19,0,hendersonvictoria@yahoo.com,1,0.0,0.0,3.45,10,2,1,1,0.0,0
U02681,fmorgan,33,1,dannyrodriguez@yahoo.com,1,0.0,0.0,1.52,4,0,1,1,1.0,1
U02682,keyjeremy,35,0,jennifer28@gmail.com,1,53.86,53.86,2.47,6,1,1,1,0.0,0
U02683,jake76,28,1,jmayo@hotmail.com,15,2578.46,171.89733333333334,2.929333333333333,0,0,10,15,1.2,3
U02684,kristen36,28,1,barryburgess@gmail.com,14,2747.3,196.2357142857143,3.2064285714285714,5,0,9,14,0.8333333333333334,3
U02685,yvettescott,27,0,denisebowers@outlook.com,1,487.92,487.92,3.64,1,0,1,1,1.0,2
U02686,brandon82,19,0,kallen@yahoo.com,4,814.89,203.7225,3.95,9,1,3,4,0.0,2
U02687,riossierra,34,1,zachary61@outlook.com,1,212.39,212.39,3.15,5,0,1,1,1.0,1
U02688,kimberly14,26,0,tdiaz@hotmail.com,1,0.0,0.0,4.14,6,1,1,1,0.0,0
U02689,zgarcia,27,1,patricia56@outlook.com,1,0.0,0.0,4.44,5,1,1,1,0.0,0
U02690,nancy75,24,1,hawkinsnichole@gmail.com,4,394.26,98.565,2.2875,2,1,2,4,0.0,2
U02691,william49,19,0,willienelson@gmail.com,1,0.0,0.0,3.85,9,1,1,1,0.0,0
U02692,castilloaaron,23,1,andersonrobert@hotmail.com,3,117.68,39.22666666666667,3.5400000000000005,3,0,2,3,2.0,1
U02693,jperry,19,1,kathleen56@outlook.com,1,342.61,342.61,4.84,10,2,1,1,0.0,2
U02694,kellyemily,30,0,dhart@yahoo.com,2,627.56,313.78,2.625,3,1,2,2,0.0,2
U02695,fsmith,30,1,wblair@yahoo.com,1,0.0,0.0,2.2,11,1,1,1,0.0,0
U02696,ashley80,25,0,bryan42@yahoo.com,2,490.9,245.45,3.275,0,0,2,2,0.5,2
U02697,tracymosley,22,0,yrowe@outlook.com,4,437.08,109.27,3.1475,0,0,4,4,3.0,1
U02698,gutierrezthomas,18,0,brett67@gmail.com,12,1798.36,149.86333333333332,3.0658333333333334,0,0,8,12,1.75,3
U02699,kleinkenneth,16,0,william50@hotmail.com,1,0.0,0.0,4.11,8,2,1,1,0.0,0
U02700,derrickdudley,18,0,jacksonperry@outlook.com,1,57.32,57.32,4.74,11,0,1,1,1.0,1
U02701,jessica75,23,0,uoneal@gmail.com,4,425.44,106.36,2.95,0,0,4,4,1.0,1
U02702,reginald61,15,1,yolandavargas@yahoo.com,2,0.0,0.0,1.635,5,1,2,2,0.0,0
U02703,bonnie51,30,1,danielrobinson@outlook.com,1,0.0,0.0,1.73,7,2,1,1,0.0,0
U02704,bprice,23,0,amber20@outlook.com,1,0.0,0.0,1.91,2,2,1,1,0.0,0
U02705,mburns,31,1,charlotterussell@gmail.com,2,394.26,197.13,1.98,2,0,2,2,1.0,1
U02706,brittanygalvan,21,0,inguyen@outlook.com,1,37.89,37.89,1.3,11,0,1,1,1.0,1
U02707,ortizjulie,19,0,dknight@gmail.com,1,117.68,117.68,2.57,3,0,1,1,1.0,1
U02708,david95,25,1,qmeyers@yahoo.com,1,472.28,472.28,4.74,9,1,1,1,0.0,2
U02709,ginareeves,19,0,natasha95@yahoo.com,12,1256.18,104.68166666666669,2.8633333333333333,2,1,9,12,0.25,3
U02710,morrowkyle,23,0,joel24@outlook.com,1,326.02,326.02,2.69,1,2,1,1,0.0,2
U02711,dustin11,20,1,jacksonjessica@gmail.com,2,0.0,0.0,4.525,2,1,2,2,0.0,0
U02712,lopezjessica,34,0,lisa81@outlook.com,2,472.28,236.14,3.81,9,1,1,2,0.0,2
U02713,hannah18,32,0,cynthiaturner@hotmail.com,1,0.0,0.0,4.66,5,2,1,1,0.0,0
U02714,breanna67,17,1,john68@hotmail.com,1,0.0,0.0,1.73,7,2,1,1,0.0,0
U02715,ericfoster,22,1,reginaldnguyen@hotmail.com,2,0.0,0.0,2.215,1,0,2,2,1.0,1
U02716,fmclaughlin,27,0,hjordan@outlook.com,2,0.0,0.0,4.045,3,1,2,2,0.0,0
U02717,lmills,31,1,grahamsean@yahoo.com,1,285.05,285.05,1.96,1,1,1,1,0.0,2
U02718,dmorrison,27,1,amanda08@hotmail.com,1,0.0,0.0,4.1,6,2,1,1,0.0,0
U02719,oblair,29,1,stephaniedavis@yahoo.com,1,0.0,0.0,1.91,2,2,1,1,0.0,0
U02720,gsteele,22,1,judy66@yahoo.com,1,212.39,212.39,3.15,5,0,1,1,1.0,1
U02721,jcannon,26,1,tnelson@hotmail.com,1,299.57,299.57,3.74,3,1,1,1,0.0,2
U02722,nwillis,23,0,jose22@gmail.com,1,0.0,0.0,4.11,8,2,1,1,0.0,0
U02723,osmith,25,0,karen62@yahoo.com,1,327.99,327.99,1.51,10,1,1,1,0.0,2
U02724,michelle44,35,1,wallaceelizabeth@hotmail.com,1,0.0,0.0,1.91,2,2,1,1,0.0,0
U02725,brandon33,23,1,matthew37@gmail.com,1,415.51,415.51,3.11,0,2,1,1,0.0,2
U02726,hrush,25,0,vmiller@gmail.com,4,0.0,0.0,3.1825,8,0,3,4,1.0,1
U02727,harrisjames,34,1,brettvalencia@gmail.com,2,394.26,197.13,3.04,2,2,2,2,0.0,2
U02728,adrian62,33,0,xhorton@outlook.com,1,276.37,276.37,2.72,4,0,1,1,1.0,1
U02729,thomasbutler,20,1,jennifer91@outlook.com,1,394.26,394.26,1.35,2,2,1,1,0.0,2
U02730,jameschan,27,0,qknight@gmail.com,1,299.57,299.57,3.74,3,1,1,1,0.0,2
U02731,ellenmills,26,1,leachandrew@yahoo.com,1,0.0,0.0,2.01,8,0,1,1,1.0,1
U02732,sean10,26,1,garciatracy@yahoo.com,1,0.0,0.0,4.1,6,2,1,1,0.0,0
U02733,lopezangela,31,1,gonzalezelizabeth@gmail.com,14,1498.86,107.06142857142856,3.737142857142857,1,1,9,14,0.6666666666666666,3
U02734,tswanson,15,0,jackcameron@outlook.com,1,0.0,0.0,4.51,4,1,1,1,0.0,0
U02735,mary88,34,0,kmata@gmail.com,1,0.0,0.0,3.32,11,1,1,1,0.0,0
U02736,chapmankaren,15,1,vgreene@outlook.com,1,212.39,212.39,3.15,5,0,1,1,1.0,1
U02737,thomasbrittany,23,1,gdavis@outlook.com,1,0.0,0.0,4.11,8,2,1,1,0.0,0
U02738,adunn,16,0,cbridges@yahoo.com,1,0.0,0.0,4.11,8,2,1,1,0.0,0
U02739,vbradley,15,0,kdavis@gmail.com,1,487.92,487.92,3.64,1,0,1,1,1.0,2
U02740,rebeccaellis,31,1,zcole@hotmail.com,1,0.0,0.0,2.14,5,1,1,1,0.0,0
U02741,cameronvictor,18,1,kimberlywilkins@outlook.com,1,0.0,0.0,2.88,9,1,1,1,0.0,0
U02742,gregorymiller,25,0,jrichard@hotmail.com,2,285.05,142.525,2.1950000000000003,1,1,2,2,0.0,2
U02743,khart,33,1,rfowler@hotmail.com,14,800.46,57.175714285714285,3.332142857142857,3,2,8,14,0.0,3
U02744,marisaallen,24,0,hboyd@hotmail.com,1,342.61,342.61,4.84,10,2,1,1,0.0,2
U02745,gregory01,18,0,smithtroy@gmail.com,1,0.0,0.0,3.15,1,0,1,1,1.0,1
U02746,lindseypatrick,28,1,stephen55@outlook.com,3,117.68,39.22666666666667,2.9266666666666663,3,0,2,3,2.0,1
U02747,atorres,30,1,ihanson@gmail.com,3,53.86,17.953333333333333,2.833333333333333,2,1,3,3,0.3333333333333333,0
U02748,rgutierrez,27,0,juliahull@hotmail.com,2,0.0,0.0,2.615,0,0,2,2,0.5,1
U02749,josephkaren,30,1,meltonmichael@gmail.com,2,0.0,0.0,3.915,1,0,2,2,0.5,1
U02750,christyking,23,0,gthompson@gmail.com,2,57.32,28.66,3.675,4,0,2,2,2.0,1
U02751,russorenee,24,0,shannon55@hotmail.com,1,0.0,0.0,2.01,8,0,1,1,1.0,1
U02752,martineznancy,32,0,zduran@gmail.com,1,0.0,0.0,4.44,5,1,1,1,0.0,0
U02753,elittle,26,0,tyleranderson@hotmail.com,1,53.86,53.86,2.47,6,1,1,1,0.0,0
U02754,tannerwright,34,1,zachary71@outlook.com,13,888.76,68.36615384615385,2.439230769230769,2,0,9,13,1.6,3
U02755,zlove,30,0,vcrawford@hotmail.com,1,0.0,0.0,4.14,6,1,1,1,0.0,0
U02756,hwhite,32,0,taylorstephanie@gmail.com,2,326.02,163.01,2.65,1,0,2,2,1.0,1
U02757,ralphjohnson,16,1,vboone@yahoo.com,1,415.51,415.51,3.11,0,2,1,1,0.0,2
U02758,susan35,25,0,oglenn@outlook.com,2,0.0,0.0,3.31,3,2,1,2,0.0,0
U02759,egibbs,20,0,kellyburton@gmail.com,2,0.0,0.0,3.65,9,1,2,2,0.0,0
U02760,laura80,31,1,andersonrobert@outlook.com,3,374.64,124.88,2.7466666666666666,0,2,3,3,0.0,2
U02761,nicholasrivera,31,0,jameswallace@yahoo.com,4,394.26,98.565,3.5625,2,1,3,4,0.0,0
U02762,thomas14,21,0,zobrien@hotmail.com,2,314.26,157.13,2.01,4,0,2,2,2.0,1
U02763,hartemily,28,1,kristen62@gmail.com,3,574.12,191.3733333333333,2.873333333333333,0,2,3,3,0.0,2
U02764,james00,32,1,martin08@yahoo.com,1,37.89,37.89,1.3,11,0,1,1,1.0,1
U02765,benjamin95,21,1,cherylmorgan@hotmail.com,1,0.0,0.0,4.45,4,0,1,1,1.0,1
U02766,chapmanbrandon,19,1,obenson@gmail.com,1,0.0,0.0,3.93,2,2,1,1,0.0,0
U02767,cole39,31,1,annetteruiz@yahoo.com,14,1377.85,98.41785714285712,2.9292857142857143,10,1,9,14,0.625,3
U02768,garciaandre,34,0,hernandezrachel@hotmail.com,2,472.28,236.14,4.17,3,1,2,2,0.0,2
U02769,kristinwhite,19,1,angelalarsen@yahoo.com,3,753.2,251.0666666666667,2.33,0,2,1,3,0.0,2
U02770,kimberlykeller,31,1,mayomichael@outlook.com,14,1389.02,99.21571428571428,2.8485714285714288,3,0,8,14,0.8333333333333334,3
U02771,courtney04,18,0,christopher58@outlook.com,1,0.78,0.78,3.89,7,0,1,1,1.0,1
U02772,zsosa,31,1,aimee88@outlook.com,1,177.34,177.34,3.89,5,0,1,1,1.0,1
U02773,edward26,26,1,kristenhorton@outlook.com,1,0.0,0.0,3.65,3,1,1,1,0.0,0
U02774,ccastillo,19,1,rileydaisy@hotmail.com,1,0.0,0.0,4.14,6,1,1,1,0.0,0
U02775,kimberly18,24,0,harrischristina@outlook.com,12,1423.51,118.62583333333332,3.4441666666666664,5,1,10,12,0.6666666666666666,3
U02776,rochageorge,20,0,romerocynthia@outlook.com,2,0.0,0.0,1.64,1,0,2,2,0.5,1
U02777,jill42,27,1,diazrichard@yahoo.com,1,0.0,0.0,1.28,9,1,1,1,0.0,0
U02778,karengutierrez,29,1,cmendez@outlook.com,3,0.0,0.0,3.63,2,1,3,3,0.3333333333333333,0
U02779,michelle28,19,0,anthonyblankenship@hotmail.com,3,809.77,269.92333333333335,3.046666666666667,0,2,3,3,0.0,2
U02780,diana33,26,0,smithjennifer@outlook.com,2,0.0,0.0,3.83,1,0,2,2,0.5,1
U02781,lindsey05,24,0,fclark@gmail.com,3,700.31,233.43666666666664,2.9,1,0,3,3,2.0,1
U02782,scottferrell,25,1,petersheidi@hotmail.com,1,0.0,0.0,1.59,6,0,1,1,1.0,1
U02783,uharrington,30,0,lesliewatson@gmail.com,1,0.0,0.0,2.88,9,1,1,1,0.0,0
U02784,robrien,23,1,mario05@yahoo.com,2,248.1,124.05,1.935,0,0,2,2,0.5,1
U02785,sweeneyheather,25,0,daniel86@outlook.com,1,0.0,0.0,3.64,0,1,1,1,0.0,0
U02786,cburch,25,1,mariemiller@gmail.com,12,1390.83,115.9025,3.464166666666667,7,1,9,12,0.4285714285714285,3
U02787,uwilson,21,1,michaelbaker@outlook.com,1,346.71,346.71,1.23,10,0,1,1,1.0,1
U02788,kristinjones,20,0,wbennett@gmail.com,12,1273.64,106.13666666666668,3.6641666666666666,2,2,9,12,2.5,3
U02789,erinpeters,21,1,darlenesandoval@outlook.com,4,0.0,0.0,1.8675,4,0,4,4,0.6666666666666666,1
U02790,isaac47,25,1,rlawrence@yahoo.com,1,0.0,0.0,2.2,11,1,1,1,0.0,0
U02791,williamsmonica,27,1,gaustin@gmail.com,13,917.89,70.60692307692308,3.349230769230769,4,1,10,13,0.2857142857142857,3
U02792,heidiliu,27,0,xhunter@hotmail.com,14,795.72,56.83714285714286,3.1342857142857143,0,1,9,14,0.6666666666666666,3
U02793,kristen50,22,0,joseph66@yahoo.com,14,1449.91,103.565,3.4285714285714284,1,1,10,14,0.625,3
U02794,ritasmith,33,0,grussell@gmail.com,2,342.61,171.305,3.285,7,2,2,2,0.0,0
U02795,stewartmichael,31,1,lorettadunn@outlook.com,1,299.57,299.57,3.74,3,1,1,1,0.0,2
U02796,sbrown,33,1,jeffreyrodriguez@hotmail.com,1,0.0,0.0,4.44,5,1,1,1,0.0,0
U02797,lori68,34,1,roliver@outlook.com,1,0.78,0.78,3.89,7,0,1,1,1.0,1
U02798,vjohnson,28,0,vincent69@outlook.com,1,0.0,0.0,3.02,3,2,1,1,0.0,0
U02799,tammymoore,17,1,hannah11@gmail.com,1,0.0,0.0,4.72,8,2,1,1,0.0,0
U02800,peterforbes,34,1,turnerdanielle@gmail.com,1,299.57,299.57,3.74,3,1,1,1,0.0,2
U02801,benjamin14,15,0,laneeric@outlook.com,3,0.78,0.26,3.016666666666667,3,0,3,3,0.5,1
U02802,david57,15,0,zross@outlook.com,1,0.0,0.0,4.94,2,1,1,1,0.0,0
U02803,tpeterson,26,1,laurayoung@yahoo.com,2,0.0,0.0,3.56,4,0,2,2,2.0,1
U02804,rachel54,24,1,ellisleslie@gmail.com,1,0.0,0.0,4.73,7,2,1,1,0.0,0
U02805,thomasrice,16,1,grahammelissa@outlook.com,1,57.32,57.32,4.74,11,0,1,1,1.0,1
U02806,melissaerickson,28,1,jonesjean@yahoo.com,1,0.0,0.0,3.93,2,2,1,1,0.0,0
U02807,perkinsjason,18,0,miguel97@outlook.com,4,559.0999999999999,139.77499999999998,3.495,5,0,3,4,1.0,1
U02808,jasonrush,35,1,april05@hotmail.com,2,0.0,0.0,4.45,8,0,1,2,1.0,1
U02809,kimberly35,32,1,andrewssarah@hotmail.com,2,0.0,0.0,3.89,0,1,2,2,0.0,0
U02810,colemantina,18,0,apriljohnson@hotmail.com,1,0.0,0.0,2.14,5,1,1,1,0.0,0
U02811,john38,21,1,allentaylor@yahoo.com,1,0.0,0.0,2.61,4,0,1,1,1.0,1
U02812,kellyjohn,17,1,timothy51@gmail.com,1,119.04,119.04,2.75,6,2,1,1,0.0,0
U02813,jamestaylor,27,1,davidward@yahoo.com,1,0.0,0.0,1.91,2,2,1,1,0.0,0
U02814,brianlove,27,0,holly35@gmail.com,2,0.0,0.0,4.3950000000000005,2,1,2,2,0.0,0
U02815,april19,15,0,andrewjones@hotmail.com,4,389.73,97.4325,2.81,5,0,3,4,4.0,1
U02816,bennettanthony,25,1,csantana@outlook.com,1,0.0,0.0,4.11,8,2,1,1,0.0,0
U02817,michelelara,33,1,xcantu@yahoo.com,1,0.0,0.0,1.52,4,0,1,1,1.0,1
U02818,tylerthomas,32,1,jbarber@gmail.com,1,0.78,0.78,3.89,7,0,1,1,1.0,1
U02819,cunninghamrichard,20,0,penaangela@hotmail.com,2,0.0,0.0,3.7,7,0,2,2,1.0,1
U02820,denise57,30,1,brenda00@gmail.com,1,0.0,0.0,1.28,9,1,1,1,0.0,0
U02821,johnsonnicole,27,1,smithnicholas@yahoo.com,11,1173.96,106.72363636363636,3.2263636363636365,10,0,7,11,1.0,3
U02822,collin94,15,1,idawson@yahoo.com,1,0.0,0.0,4.73,7,2,1,1,0.0,0
U02823,gregorymorris,31,1,jgutierrez@yahoo.com,2,0.0,0.0,4.295,2,2,2,2,0.0,0
U02824,juanromero,28,0,lauriecalderon@yahoo.com,1,326.02,326.02,2.69,1,2,1,1,0.0,2
U02825,davidford,34,1,agonzales@gmail.com,13,1636.01,125.84692307692308,2.4292307692307693,1,0,8,13,1.0,3
U02826,wforbes,25,1,charlesdillon@gmail.com,1,0.0,0.0,1.13,7,1,1,1,0.0,0
U02827,samuelpalmer,17,1,alicia21@gmail.com,1,0.0,0.0,4.73,7,2,1,1,0.0,0
U02828,nicole44,32,0,heatherleonard@yahoo.com,2,490.9,245.45,3.765,0,0,2,2,0.5,2
U02829,sjackson,19,0,gibsonjoseph@yahoo.com,1,89.59,89.59,2.68,0,2,1,1,0.0,0
U02830,matthewmata,34,0,xmontgomery@outlook.com,1,0.0,0.0,2.67,11,0,1,1,1.0,1
U02831,adam49,22,0,lesliecarlson@outlook.com,1,0.0,0.0,4.45,4,0,1,1,1.0,1
U02832,charlesdouglas,31,1,nbrooks@hotmail.com,11,0.78,0.0709090909090909,3.0454545454545454,4,0,5,11,2.0,1
U02833,stephensdavid,21,0,cervantesmitchell@hotmail.com,2,342.61,171.305,3.86,9,1,2,2,0.0,0
U02834,michaelcruz,17,1,downsjason@yahoo.com,1,0.0,0.0,3.65,3,1,1,1,0.0,0
U02835,eanderson,31,1,eric44@hotmail.com,1,117.68,117.68,2.57,3,0,1,1,1.0,1
U02836,loganmiller,17,0,hillronald@hotmail.com,1,472.28,472.28,4.74,9,1,1,1,0.0,2
U02837,drakematthew,31,1,john58@outlook.com,2,0.0,0.0,3.795,1,0,2,2,0.5,1
U02838,qneal,35,1,david01@yahoo.com,2,837.6099999999999,418.805,2.89,0,0,2,2,0.5,2
U02839,danielreid,18,0,travis74@gmail.com,4,0.0,0.0,2.4275,2,0,4,4,1.0,1
U02840,johnsonbenjamin,29,0,tkim@yahoo.com,1,0.0,0.0,4.44,5,1,1,1,0.0,0
U02841,walter01,27,0,kevin87@gmail.com,1,0.0,0.0,3.65,3,1,1,1,0.0,0
U02842,rogerwalter,20,0,ihamilton@gmail.com,2,490.9,245.45,3.275,0,0,2,2,0.5,2
U02843,juliafritz,26,1,perryjuan@outlook.com,14,1296.66,92.61857142857144,2.5885714285714285,3,1,9,14,0.25,3
U02844,marc84,21,0,wwilkins@hotmail.com,12,1101.98,91.83166666666666,3.2266666666666666,0,0,7,12,1.0,3
U02845,kfischer,22,1,kennethsmith@gmail.com,1,0.0,0.0,4.51,4,1,1,1,0.0,0
U02846,fburns,29,0,fernandezshannon@yahoo.com,1,299.57,299.57,3.74,3,1,1,1,0.0,2
U02847,joseph72,27,1,melanierogers@hotmail.com,1,0.0,0.0,4.1,6,2,1,1,0.0,0
U02848,tanya54,23,1,tiffanymoore@gmail.com,1,0.0,0.0,3.93,2,2,1,1,0.0,0
U02849,timothy20,31,0,elizabeth28@yahoo.com,1,0.0,0.0,2.88,9,1,1,1,0.0,0
U02850,umorales,25,0,dgilbert@outlook.com,13,993.9,76.45384615384616,3.116153846153846,5,2,10,13,1.3333333333333333,3
U02851,xreed,30,1,bodonnell@hotmail.com,1,394.26,394.26,1.35,2,2,1,1,0.0,2
U02852,chansen,23,1,unelson@yahoo.com,1,0.0,0.0,2.0,1,0,1,1,1.0,1
U02853,williamflores,25,1,donna26@gmail.com,1,0.0,0.0,2.88,9,1,1,1,0.0,0
